"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","view_history","question_order","phase","trial_name","trial_num","key_selected","person_selected","first_product","reward1","second_product","reward2","left_person","right_person","prob_product1","prob_product2","prob_product3","prob_product4","prob_product5","counterbalance"
"html-keyboard-response","397","820099","0.0-9.0-1.0-2.45","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","45","","","4","","","","","","","","","","",""
"html-keyboard-response","398","821117","0.0-9.0-1.0-3.45","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","45","","","4","0","","","","","","","","","",""
"html-keyboard-response","399","821878","0.0-9.0-1.0-4.45","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","45","0","4","","","","","","","","","","","",""
"html-keyboard-response","400","822632","0.0-9.0-1.0-5.45","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","45","","","4","","","","","","","","","","",""
"html-keyboard-response","401","823649","0.0-9.0-1.0-6.45","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","45","0","4","4","0","0","1","4","3","0.790969416557778","0.240661892986156","0.595625996627222","0.473288135740127","0.664287100527422","0"
"html-keyboard-response","402","824669","0.0-9.0-1.0-0.46","5c519ec789254700019f7934","","","","","","861","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","46","","","","","","","","","","","","","",""
"html-keyboard-response","403","825426","0.0-9.0-1.0-1.46","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","46","1","0","","","","","","","","","","","",""
"html-keyboard-response","404","826182","0.0-9.0-1.0-2.46","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","46","","","0","","","","","","","","","","",""
"html-keyboard-response","405","827186","0.0-9.0-1.0-3.46","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","46","","","0","1","","","","","","","","","",""
"html-keyboard-response","406","827947","0.0-9.0-1.0-4.46","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","46","1","0","","","","","","","","","","","",""
"html-keyboard-response","407","828714","0.0-9.0-1.0-5.46","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","46","","","0","","","","","","","","","","",""
"html-keyboard-response","408","829729","0.0-9.0-1.0-6.46","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","46","1","0","0","1","1","0","1","0","0.745574665628875","0.210657356538325","0.623355607736248","0.460823455070264","0.634927378512924","0"
"html-keyboard-response","409","831333","0.0-9.0-1.0-0.47","5c519ec789254700019f7934","","","","","","1440","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","47","","","","","","","","","","","","","",""
"html-keyboard-response","410","832098","0.0-9.0-1.0-1.47","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","47","0","3","","","","","","","","","","","",""
"html-keyboard-response","411","832859","0.0-9.0-1.0-2.47","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","47","","","3","","","","","","","","","","",""
"html-keyboard-response","412","833872","0.0-9.0-1.0-3.47","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","47","","","3","0","","","","","","","","","",""
"html-keyboard-response","413","834625","0.0-9.0-1.0-4.47","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","47","0","3","","","","","","","","","","","",""
"html-keyboard-response","414","835391","0.0-9.0-1.0-5.47","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","47","","","3","","","","","","","","","","",""
"html-keyboard-response","415","836399","0.0-9.0-1.0-6.47","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","47","0","3","3","0","4","1","3","2","0.737092022742359","0.231726878129009","0.633977705884884","0.447055091177261","0.622613410407224","0"
"html-keyboard-response","416","837387","0.0-9.0-1.0-0.48","5c519ec789254700019f7934","","","","","","830","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","48","","","","","","","","","","","","","",""
"html-keyboard-response","417","838143","0.0-9.0-1.0-1.48","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","48","1","2","","","","","","","","","","","",""
"html-keyboard-response","418","838896","0.0-9.0-1.0-2.48","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","48","","","2","","","","","","","","","","",""
"html-keyboard-response","419","839911","0.0-9.0-1.0-3.48","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","48","","","2","1","","","","","","","","","",""
"html-keyboard-response","420","840674","0.0-9.0-1.0-4.48","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","48","1","2","","","","","","","","","","","",""
"html-keyboard-response","421","841440","0.0-9.0-1.0-5.48","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","48","","","2","","","","","","","","","","",""
"html-keyboard-response","422","842453","0.0-9.0-1.0-6.48","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","48","1","2","2","1","3","1","1","2","0.723186203506429","0.180388905728563","0.692738927420309","0.471190969281043","0.609480785614907","0"
"html-keyboard-response","423","844267","0.0-9.0-1.0-0.49","5c519ec789254700019f7934","","","","","","1659","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","49","","","","","","","","","","","","","",""
"html-keyboard-response","424","845028","0.0-9.0-1.0-1.49","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","49","1","3","","","","","","","","","","","",""
"html-keyboard-response","425","845782","0.0-9.0-1.0-2.49","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","49","","","3","","","","","","","","","","",""
"html-keyboard-response","426","846788","0.0-9.0-1.0-3.49","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","49","","","3","1","","","","","","","","","",""
"html-keyboard-response","427","847547","0.0-9.0-1.0-4.49","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","49","1","3","","","","","","","","","","","",""
"html-keyboard-response","428","848310","0.0-9.0-1.0-5.49","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","49","","","3","","","","","","","","","","",""
"html-keyboard-response","429","849321","0.0-9.0-1.0-6.49","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","49","1","3","3","1","4","0","4","3","0.676656864169849","0.20483698118093","0.666519567598324","0.522999881574365","0.617931699001627","0"
"html-keyboard-response","430","875653","0.0-9.0-2.0","5c519ec789254700019f7934","","","","","","26125","<p><b>Good job!</b></p><p style=""text-align: left""><br> You completed period number<b> 1 out of 4</b> of your business.</p><p style=""text-align: left""> You gained so far:<b> 56 coins which will be converted to money bonus</b></p><p style=""text-align: left""> <b> <u>Please note that participants who engage with the task typically gain a much higher bonus than those who respond randomly</u> </b> </p><p  style=""text-align: left"">You can stretch a little and take a short break while sitting in front of the screen, if needed. After the break, you will continue to the next period from the same point in time.</p><p> <br><br><b>Press any key to continue</b>  </p>"," ","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","431","890539","0.0-9.0-0.1","5c519ec789254700019f7934","","","","","","13873","<p><u>We will now start period number<b> 2 out of 4</b> of your business</u></p>Each period will include 50 days after which you will have a short break and then continue from the exact same point. <br> <br><p style=""text-align: left"">Use the LEFT or RIGHT response keys (""s"" or ""k"", in correspondence) to make your selection. <br> Please do your best to win as many coins as possible!<br> </p><p style=""text-align: left""><b>Remember that:</b> <br> 1) The demand for each product is specific to that product alone <br> 2) The demand for each product may gradually change over time </p><p> <b> <u>Please note that participants who engage with the task and pay close attention earn a much higher bonus than participants who respond randomly</u> </b> </p><p><b>Press SPACE to start</b></p>"," ","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","432","892503","0.0-9.0-1.1-0.50","5c519ec789254700019f7934","","","","","","930","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","50","","","","","","","","","","","","","",""
"html-keyboard-response","433","893264","0.0-9.0-1.1-1.50","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","50","1","0","","","","","","","","","","","",""
"html-keyboard-response","434","894031","0.0-9.0-1.1-2.50","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","50","","","1","","","","","","","","","","",""
"html-keyboard-response","435","895037","0.0-9.0-1.1-3.50","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","50","","","1","0","","","","","","","","","",""
"html-keyboard-response","436","895795","0.0-9.0-1.1-4.50","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","50","1","0","","","","","","","","","","","",""
"html-keyboard-response","437","896564","0.0-9.0-1.1-5.50","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","50","","","1","","","","","","","","","","",""
"html-keyboard-response","438","897569","0.0-9.0-1.1-6.50","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","50","1","0","1","0","0","0","1","0","0.681716984962597","0.200342249601248","0.636090376959181","0.497560590980511","0.578696203814236","0"
"html-keyboard-response","439","898418","0.0-9.0-1.1-0.51","5c519ec789254700019f7934","","","","","","693","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","51","","","","","","","","","","","","","",""
"html-keyboard-response","440","899177","0.0-9.0-1.1-1.51","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","51","0","1","","","","","","","","","","","",""
"html-keyboard-response","441","899931","0.0-9.0-1.1-2.51","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","51","","","2","","","","","","","","","","",""
"html-keyboard-response","442","900935","0.0-9.0-1.1-3.51","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","51","","","2","0","","","","","","","","","",""
"html-keyboard-response","443","901696","0.0-9.0-1.1-4.51","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","51","0","1","","","","","","","","","","","",""
"html-keyboard-response","444","902465","0.0-9.0-1.1-5.51","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","51","","","2","","","","","","","","","","",""
"html-keyboard-response","445","903469","0.0-9.0-1.1-6.51","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","51","0","1","2","0","1","1","1","0","0.711449282901584","0.240812808188931","0.59698966831489","0.517823332681072","0.555480013204947","0"
"html-keyboard-response","446","905236","0.0-9.0-1.1-0.52","5c519ec789254700019f7934","","","","","","1612","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","52","","","","","","","","","","","","","",""
"html-keyboard-response","447","905994","0.0-9.0-1.1-1.52","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","52","0","3","","","","","","","","","","","",""
"html-keyboard-response","448","906751","0.0-9.0-1.1-2.52","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","52","","","4","","","","","","","","","","",""
"html-keyboard-response","449","907764","0.0-9.0-1.1-3.52","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","52","","","4","0","","","","","","","","","",""
"html-keyboard-response","450","908527","0.0-9.0-1.1-4.52","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","52","0","3","","","","","","","","","","","",""
"html-keyboard-response","451","909292","0.0-9.0-1.1-5.52","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","52","","","4","","","","","","","","","","",""
"html-keyboard-response","452","910296","0.0-9.0-1.1-6.52","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","52","0","3","4","0","3","1","3","4","0.762723313379157","0.201166422791517","0.547895140970891","0.503892894030587","0.507465419379297","0"
"html-keyboard-response","453","911069","0.0-9.0-1.1-0.53","5c519ec789254700019f7934","","","","","","614","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","53","","","","","","","","","","","","","",""
"html-keyboard-response","454","911825","0.0-9.0-1.1-1.53","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","53","1","4","","","","","","","","","","","",""
"html-keyboard-response","455","912593","0.0-9.0-1.1-2.53","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","53","","","4","","","","","","","","","","",""
"html-keyboard-response","456","913601","0.0-9.0-1.1-3.53","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","53","","","4","1","","","","","","","","","",""
"html-keyboard-response","457","914363","0.0-9.0-1.1-4.53","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","53","1","4","","","","","","","","","","","",""
"html-keyboard-response","458","915126","0.0-9.0-1.1-5.53","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","53","","","4","","","","","","","","","","",""
"html-keyboard-response","459","916145","0.0-9.0-1.1-6.53","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","53","1","4","4","1","0","1","3","4","0.727019697326392","0.167005572402929","0.561423350519027","0.527269610482589","0.489355245091167","0"
"html-keyboard-response","460","917019","0.0-9.0-1.1-0.54","5c519ec789254700019f7934","","","","","","712","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","54","","","","","","","","","","","","","",""
"html-keyboard-response","461","917782","0.0-9.0-1.1-1.54","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","54","0","4","","","","","","","","","","","",""
"html-keyboard-response","462","918534","0.0-9.0-1.1-2.54","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","54","","","4","","","","","","","","","","",""
"html-keyboard-response","463","919549","0.0-9.0-1.1-3.54","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","54","","","4","1","","","","","","","","","",""
"html-keyboard-response","464","920313","0.0-9.0-1.1-4.54","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","54","0","4","","","","","","","","","","","",""
"html-keyboard-response","465","921066","0.0-9.0-1.1-5.54","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","54","","","4","","","","","","","","","","",""
"html-keyboard-response","466","922069","0.0-9.0-1.1-6.54","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","54","0","4","4","1","0","1","4","3","0.703149725685788","0.164115583769203","0.603315818930352","0.530358876964378","0.454036429445675","0"
"html-keyboard-response","467","923854","0.0-9.0-1.1-0.55","5c519ec789254700019f7934","","","","","","1630","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","55","","","","","","","","","","","","","",""
"html-keyboard-response","468","924615","0.0-9.0-1.1-1.55","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","55","0","3","","","","","","","","","","","",""
"html-keyboard-response","469","925383","0.0-9.0-1.1-2.55","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","55","","","3","","","","","","","","","","",""
"html-keyboard-response","470","926397","0.0-9.0-1.1-3.55","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","55","","","3","0","","","","","","","","","",""
"html-keyboard-response","471","927149","0.0-9.0-1.1-4.55","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","55","0","3","","","","","","","","","","","",""
"html-keyboard-response","472","927914","0.0-9.0-1.1-5.55","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","55","","","3","","","","","","","","","","",""
"html-keyboard-response","473","928917","0.0-9.0-1.1-6.55","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","55","0","3","3","0","4","1","3","2","0.647356734319695","0.222393043625307","0.585162633178391","0.535469463798488","0.469708132094717","0"
"html-keyboard-response","474","930215","0.0-9.0-1.1-0.56","5c519ec789254700019f7934","","","","","","1141","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","56","","","","","","","","","","","","","",""
"html-keyboard-response","475","930982","0.0-9.0-1.1-1.56","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","56","0","0","","","","","","","","","","","",""
"html-keyboard-response","476","931747","0.0-9.0-1.1-2.56","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","56","","","0","","","","","","","","","","",""
"html-keyboard-response","477","932752","0.0-9.0-1.1-3.56","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","56","","","0","1","","","","","","","","","",""
"html-keyboard-response","478","933517","0.0-9.0-1.1-4.56","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","56","0","0","","","","","","","","","","","",""
"html-keyboard-response","479","934281","0.0-9.0-1.1-5.56","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","56","","","0","","","","","","","","","","",""
"html-keyboard-response","480","935285","0.0-9.0-1.1-6.56","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","56","0","0","0","1","1","1","0","1","0.612730794007235","0.221452144744417","0.616155772034918","0.562360015198308","0.467822504078123","0"
"html-keyboard-response","481","936899","0.0-9.0-1.1-0.57","5c519ec789254700019f7934","","","","","","1453","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","57","","","","","","","","","","","","","",""
"html-keyboard-response","482","937665","0.0-9.0-1.1-1.57","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","57","1","3","","","","","","","","","","","",""
"html-keyboard-response","483","938429","0.0-9.0-1.1-2.57","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","57","","","4","","","","","","","","","","",""
"html-keyboard-response","484","939435","0.0-9.0-1.1-3.57","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","57","","","4","1","","","","","","","","","",""
"html-keyboard-response","485","940198","0.0-9.0-1.1-4.57","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","57","1","3","","","","","","","","","","","",""
"html-keyboard-response","486","940965","0.0-9.0-1.1-5.57","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","57","","","4","","","","","","","","","","",""
"html-keyboard-response","487","941969","0.0-9.0-1.1-6.57","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","57","1","3","4","1","3","0","2","3","0.562411438872841","0.21732222575296","0.594263285416456","0.548272538277009","0.478284886609088","0"
"html-keyboard-response","488","943066","0.0-9.0-1.1-0.58","5c519ec789254700019f7934","","","","","","942","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","58","","","","","","","","","","","","","",""
"html-keyboard-response","489","943829","0.0-9.0-1.1-1.58","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","58","0","4","","","","","","","","","","","",""
"html-keyboard-response","490","944583","0.0-9.0-1.1-2.58","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","58","","","0","","","","","","","","","","",""
"html-keyboard-response","491","945587","0.0-9.0-1.1-3.58","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","58","","","0","0","","","","","","","","","",""
"html-keyboard-response","492","946346","0.0-9.0-1.1-4.58","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","58","0","4","","","","","","","","","","","",""
"html-keyboard-response","493","947112","0.0-9.0-1.1-5.58","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","58","","","0","","","","","","","","","","",""
