"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","view_history","question_order","phase","trial_name","trial_num","key_selected","person_selected","first_product","reward1","second_product","reward2","left_person","right_person","prob_product1","prob_product2","prob_product3","prob_product4","prob_product5","counterbalance"
"html-keyboard-response","218","462191","0.0-9.0-1.0-5.19","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","19","","","4","","","","","","","","","","",""
"html-keyboard-response","219","463196","0.0-9.0-1.0-6.19","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","19","0","3","4","0","3","1","3","4","0.24157766891671","0.828680944090513","0.378325479463357","0.316710409320766","0.15","0"
"html-keyboard-response","220","464218","0.0-9.0-1.0-0.20","5c519ec789254700019f7934","","","","","","869","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","20","","","","","","","","","","","","","",""
"html-keyboard-response","221","464980","0.0-9.0-1.0-1.20","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","20","1","3","","","","","","","","","","","",""
"html-keyboard-response","222","465744","0.0-9.0-1.0-2.20","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","20","","","3","","","","","","","","","","",""
"html-keyboard-response","223","466759","0.0-9.0-1.0-3.20","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","20","","","3","1","","","","","","","","","",""
"html-keyboard-response","224","467526","0.0-9.0-1.0-4.20","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","20","1","3","","","","","","","","","","","",""
"html-keyboard-response","225","468280","0.0-9.0-1.0-5.20","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","20","","","3","","","","","","","","","","",""
"html-keyboard-response","226","469295","0.0-9.0-1.0-6.20","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","20","1","3","3","1","4","1","4","3","0.24714271065827","0.796957569007589","0.401910564029195","0.295710642883366","0.164862580572664","0"
"html-keyboard-response","227","471260","0.0-9.0-1.0-0.21","5c519ec789254700019f7934","","","","","","1813","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","21","","","","","","","","","","","","","",""
"html-keyboard-response","228","472012","0.0-9.0-1.0-1.21","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","21","0","2","","","","","","","","","","","",""
"html-keyboard-response","229","472777","0.0-9.0-1.0-2.21","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","21","","","2","","","","","","","","","","",""
"html-keyboard-response","230","473794","0.0-9.0-1.0-3.21","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","21","","","2","0","","","","","","","","","",""
"html-keyboard-response","231","474558","0.0-9.0-1.0-4.21","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","21","0","2","","","","","","","","","","","",""
"html-keyboard-response","232","475309","0.0-9.0-1.0-5.21","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","21","","","2","","","","","","","","","","",""
"html-keyboard-response","233","476325","0.0-9.0-1.0-6.21","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","21","0","2","2","0","3","0","2","1","0.249869553866331","0.778958858495414","0.345718414170977","0.285702448610508","0.153200536930631","0"
"html-keyboard-response","234","477747","0.0-9.0-1.0-0.22","5c519ec789254700019f7934","","","","","","1269","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","22","","","","","","","","","","","","","",""
"html-keyboard-response","235","478509","0.0-9.0-1.0-1.22","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","22","0","0","","","","","","","","","","","",""
"html-keyboard-response","236","479274","0.0-9.0-1.0-2.22","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","22","","","0","","","","","","","","","","",""
"html-keyboard-response","237","480280","0.0-9.0-1.0-3.22","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","22","","","0","0","","","","","","","","","",""
"html-keyboard-response","238","481041","0.0-9.0-1.0-4.22","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","22","0","0","","","","","","","","","","","",""
"html-keyboard-response","239","481793","0.0-9.0-1.0-5.22","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","22","","","0","","","","","","","","","","",""
"html-keyboard-response","240","482809","0.0-9.0-1.0-6.22","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","22","0","0","0","0","1","1","0","4","0.244860947247307","0.816391955285859","0.317876912283693","0.286538786002641","0.177450604231071","0"
"html-keyboard-response","241","484491","0.0-9.0-1.0-0.23","5c519ec789254700019f7934","","","","","","1532","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","23","","","","","","","","","","","","","",""
"html-keyboard-response","242","485256","0.0-9.0-1.0-1.23","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","23","1","0","","","","","","","","","","","",""
"html-keyboard-response","243","486022","0.0-9.0-1.0-2.23","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","23","","","1","","","","","","","","","","",""
"html-keyboard-response","244","487040","0.0-9.0-1.0-3.23","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","23","","","1","1","","","","","","","","","",""
"html-keyboard-response","245","487806","0.0-9.0-1.0-4.23","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","23","1","0","","","","","","","","","","","",""
"html-keyboard-response","246","488560","0.0-9.0-1.0-5.23","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","23","","","1","","","","","","","","","","",""
"html-keyboard-response","247","489577","0.0-9.0-1.0-6.23","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","23","1","0","1","1","0","0","1","0","0.195542686694281","0.805165559867479","0.314159746506156","0.279675425369382","0.188059704249955","0"
"html-keyboard-response","248","490668","0.0-9.0-1.0-0.24","5c519ec789254700019f7934","","","","","","926","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","24","","","","","","","","","","","","","",""
"html-keyboard-response","249","491423","0.0-9.0-1.0-1.24","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","24","0","4","","","","","","","","","","","",""
"html-keyboard-response","250","492188","0.0-9.0-1.0-2.24","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","24","","","4","","","","","","","","","","",""
"html-keyboard-response","251","493195","0.0-9.0-1.0-3.24","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","24","","","4","0","","","","","","","","","",""
"html-keyboard-response","252","493954","0.0-9.0-1.0-4.24","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","24","0","4","","","","","","","","","","","",""
"html-keyboard-response","253","494708","0.0-9.0-1.0-5.24","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","24","","","4","","","","","","","","","","",""
"html-keyboard-response","254","495725","0.0-9.0-1.0-6.24","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","24","0","4","4","0","0","0","4","0","0.207701276452671","0.79911957887982","0.236904490535797","0.301414231645848","0.205300299339789","0"
"html-keyboard-response","255","497143","0.0-9.0-1.0-0.25","5c519ec789254700019f7934","","","","","","1252","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","25","","","","","","","","","","","","","",""
"html-keyboard-response","256","497904","0.0-9.0-1.0-1.25","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","25","1","2","","","","","","","","","","","",""
"html-keyboard-response","257","498657","0.0-9.0-1.0-2.25","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","25","","","3","","","","","","","","","","",""
"html-keyboard-response","258","499659","0.0-9.0-1.0-3.25","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","25","","","3","0","","","","","","","","","",""
"html-keyboard-response","259","500422","0.0-9.0-1.0-4.25","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","25","1","2","","","","","","","","","","","",""
"html-keyboard-response","260","501187","0.0-9.0-1.0-5.25","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","25","","","3","","","","","","","","","","",""
"html-keyboard-response","261","502191","0.0-9.0-1.0-6.25","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward2","25","1","2","3","0","2","0","1","2","0.2159864259515","0.818717132865506","0.221402384639541","0.293171180470813","0.249268318918408","0"
"html-keyboard-response","262","503615","0.0-9.0-1.0-0.26","5c519ec789254700019f7934","","","","","","1272","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","26","","","","","","","","","","","","","",""
"html-keyboard-response","263","504371","0.0-9.0-1.0-1.26","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","26","1","4","","","","","","","","","","","",""
"html-keyboard-response","264","505137","0.0-9.0-1.0-2.26","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","26","","","4","","","","","","","","","","",""
"html-keyboard-response","265","506139","0.0-9.0-1.0-3.26","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","26","","","4","0","","","","","","","","","",""
"html-keyboard-response","266","506891","0.0-9.0-1.0-4.26","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","26","1","4","","","","","","","","","","","",""
"html-keyboard-response","267","507656","0.0-9.0-1.0-5.26","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","26","","","4","","","","","","","","","","",""
"html-keyboard-response","268","508660","0.0-9.0-1.0-6.26","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","26","1","4","4","0","0","0","0","4","0.191029451798468","0.782377768010874","0.260786532087955","0.321045982162179","0.274895926167849","0"
"html-keyboard-response","269","509662","0.0-9.0-1.0-0.27","5c519ec789254700019f7934","","","","","","836","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","27","","","","","","","","","","","","","",""
"html-keyboard-response","270","510423","0.0-9.0-1.0-1.27","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","27","1","0","","","","","","","","","","","",""
"html-keyboard-response","271","511188","0.0-9.0-1.0-2.27","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","27","","","1","","","","","","","","","","",""
"html-keyboard-response","272","512189","0.0-9.0-1.0-3.27","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","27","","","1","1","","","","","","","","","",""
"html-keyboard-response","273","512954","0.0-9.0-1.0-4.27","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","27","1","0","","","","","","","","","","","",""
"html-keyboard-response","274","513706","0.0-9.0-1.0-5.27","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","27","","","1","","","","","","","","","","",""
"html-keyboard-response","275","514721","0.0-9.0-1.0-6.27","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","27","1","0","1","1","0","0","4","0","0.204160175810004","0.800589261719891","0.279435646416368","0.326821825944158","0.255438100155521","0"
"html-keyboard-response","276","515734","0.0-9.0-1.0-0.28","5c519ec789254700019f7934","","","","","","858","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","28","","","","","","","","","","","","","",""
"html-keyboard-response","277","516489","0.0-9.0-1.0-1.28","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","28","0","3","","","","","","","","","","","",""
"html-keyboard-response","278","517241","0.0-9.0-1.0-2.28","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","28","","","4","","","","","","","","","","",""
"html-keyboard-response","279","518243","0.0-9.0-1.0-3.28","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","28","","","4","0","","","","","","","","","",""
"html-keyboard-response","280","519003","0.0-9.0-1.0-4.28","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","28","0","3","","","","","","","","","","","",""
"html-keyboard-response","281","519756","0.0-9.0-1.0-5.28","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","28","","","4","","","","","","","","","","",""
"html-keyboard-response","282","520757","0.0-9.0-1.0-6.28","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","28","0","3","4","0","3","1","3","4","0.214103769135423","0.79496582327025","0.258380662033127","0.31058308837626","0.239063090883422","0"
"html-keyboard-response","283","521675","0.0-9.0-1.0-0.29","5c519ec789254700019f7934","","","","","","765","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","29","","","","","","","","","","","","","",""
"html-keyboard-response","284","522439","0.0-9.0-1.0-1.29","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","29","0","2","","","","","","","","","","","",""
"html-keyboard-response","285","523204","0.0-9.0-1.0-2.29","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","29","","","3","","","","","","","","","","",""
"html-keyboard-response","286","524206","0.0-9.0-1.0-3.29","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","29","","","3","1","","","","","","","","","",""
"html-keyboard-response","287","524972","0.0-9.0-1.0-4.29","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","29","0","2","","","","","","","","","","","",""
"html-keyboard-response","288","525727","0.0-9.0-1.0-5.29","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","29","","","3","","","","","","","","","","",""
"html-keyboard-response","289","526730","0.0-9.0-1.0-6.29","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward2","29","0","2","3","1","2","0","2","3","0.152198777187837","0.793966821218178","0.23859545988254","0.349074875478763","0.218691793391814","0"
"html-keyboard-response","290","528878","0.0-9.0-1.0-0.30","5c519ec789254700019f7934","","","","","","1983","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","30","","","","","","","","","","","","","",""
"html-keyboard-response","291","529633","0.0-9.0-1.0-1.30","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","30","0","0","","","","","","","","","","","",""
"html-keyboard-response","292","530399","0.0-9.0-1.0-2.30","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","30","","","0","","","","","","","","","","",""
"html-keyboard-response","293","531416","0.0-9.0-1.0-3.30","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","30","","","0","0","","","","","","","","","",""
"html-keyboard-response","294","532180","0.0-9.0-1.0-4.30","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","30","0","0","","","","","","","","","","","",""
"html-keyboard-response","295","532945","0.0-9.0-1.0-5.30","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","30","","","0","","","","","","","","","","",""
"html-keyboard-response","296","533960","0.0-9.0-1.0-6.30","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","30","0","0","0","0","1","1","0","4","0.185953745951542","0.815494707076813","0.194980100369782","0.38646502428989","0.276230682751335","0"
"html-keyboard-response","297","535177","0.0-9.0-1.0-0.31","5c519ec789254700019f7934","","","","","","1061","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","31","","","","","","","","","","","","","",""
"html-keyboard-response","298","535930","0.0-9.0-1.0-1.31","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","31","1","0","","","","","","","","","","","",""
"html-keyboard-response","299","536694","0.0-9.0-1.0-2.31","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","31","","","1","","","","","","","","","","",""
"html-keyboard-response","300","537698","0.0-9.0-1.0-3.31","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","31","","","1","1","","","","","","","","","",""
"html-keyboard-response","301","538463","0.0-9.0-1.0-4.31","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","31","1","0","","","","","","","","","","","",""
"html-keyboard-response","302","539226","0.0-9.0-1.0-5.31","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","31","","","1","","","","","","","","","","",""
"html-keyboard-response","303","540229","0.0-9.0-1.0-6.31","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","31","1","0","1","1","0","0","4","0","0.215401124858447","0.85","0.203316584006821","0.38592924967223","0.239099119189475","0"
"html-keyboard-response","304","542141","0.0-9.0-1.0-0.32","5c519ec789254700019f7934","","","","","","1749","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","32","","","","","","","","","","","","","",""
"html-keyboard-response","305","542908","0.0-9.0-1.0-1.32","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","32","1","0","","","","","","","","","","","",""
"html-keyboard-response","306","543673","0.0-9.0-1.0-2.32","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","32","","","0","","","","","","","","","","",""
"html-keyboard-response","307","544691","0.0-9.0-1.0-3.32","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","32","","","0","1","","","","","","","","","",""
"html-keyboard-response","308","545458","0.0-9.0-1.0-4.32","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","32","1","0","","","","","","","","","","","",""
"html-keyboard-response","309","546209","0.0-9.0-1.0-5.32","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","32","","","0","","","","","","","","","","",""
"html-keyboard-response","310","547212","0.0-9.0-1.0-6.32","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","32","1","0","0","1","1","0","4","0","0.270465440571443","0.821179336691454","0.206644430341258","0.474242235477296","0.206464419966876","0"
"html-keyboard-response","311","549132","0.0-9.0-1.0-0.33","5c519ec789254700019f7934","","","","","","1752","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","33","","","","","","","","","","","","","",""
"html-keyboard-response","312","549891","0.0-9.0-1.0-1.33","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","33","1","3","","","","","","","","","","","",""
"html-keyboard-response","313","550642","0.0-9.0-1.0-2.33","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","33","","","4","","","","","","","","","","",""
"html-keyboard-response","314","551658","0.0-9.0-1.0-3.33","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","33","","","4","0","","","","","","","","","",""
"html-keyboard-response","315","552424","0.0-9.0-1.0-4.33","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","33","1","3","","","","","","","","","","","",""
"html-keyboard-response","316","553190","0.0-9.0-1.0-5.33","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","33","","","4","","","","","","","","","","",""
