"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","view_history","question_order","phase","trial_name","trial_num","key_selected","person_selected","first_product","reward1","second_product","reward2","left_person","right_person","prob_product1","prob_product2","prob_product3","prob_product4","prob_product5","counterbalance"
"html-keyboard-response","321","653120","0.0-9.0-1.0-3.34","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","34","","","3","0","","","","","","","","","",""
"html-keyboard-response","322","653884","0.0-9.0-1.0-4.34","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","34","0","2","","","","","","","","","","","",""
"html-keyboard-response","323","654650","0.0-9.0-1.0-5.34","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","34","","","3","","","","","","","","","","",""
"html-keyboard-response","324","655666","0.0-9.0-1.0-6.34","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward2","34","0","2","3","0","2","0","2","1","0.316164565221651","0.175263319316995","0.447284125570398","0.837187912728645","0.215778275029554","0"
"html-keyboard-response","325","657418","0.0-9.0-1.0-0.35","662f798279ec5f7604eaaaa0","","","","","","1594","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","35","","","","","","","","","","","","","",""
"html-keyboard-response","326","658171","0.0-9.0-1.0-1.35","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","35","0","4","","","","","","","","","","","",""
"html-keyboard-response","327","658930","0.0-9.0-1.0-2.35","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","35","","","4","","","","","","","","","","",""
"html-keyboard-response","328","659943","0.0-9.0-1.0-3.35","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","35","","","4","0","","","","","","","","","",""
"html-keyboard-response","329","660704","0.0-9.0-1.0-4.35","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","35","0","4","","","","","","","","","","","",""
"html-keyboard-response","330","661468","0.0-9.0-1.0-5.35","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","35","","","4","","","","","","","","","","",""
"html-keyboard-response","331","662479","0.0-9.0-1.0-6.35","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","35","0","4","4","0","0","1","4","0","0.312060213140478","0.15","0.433632233653421","0.85","0.196252940960403","0"
"html-keyboard-response","332","667980","0.0-9.0-1.0-0.36","662f798279ec5f7604eaaaa0","","","","","","5345","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","36","","","","","","","","","","","","","",""
"html-keyboard-response","333","668733","0.0-9.0-1.0-1.36","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","36","0","0","","","","","","","","","","","",""
"html-keyboard-response","334","669499","0.0-9.0-1.0-2.36","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","36","","","1","","","","","","","","","","",""
"html-keyboard-response","335","670512","0.0-9.0-1.0-3.36","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","36","","","1","1","","","","","","","","","",""
"html-keyboard-response","336","671271","0.0-9.0-1.0-4.36","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","36","0","0","","","","","","","","","","","",""
"html-keyboard-response","337","672035","0.0-9.0-1.0-5.36","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","36","","","1","","","","","","","","","","",""
"html-keyboard-response","338","673047","0.0-9.0-1.0-6.36","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","36","0","0","1","1","0","0","0","4","0.264637721612764","0.15","0.465763068929551","0.804493612070047","0.173178621901568","0"
"html-keyboard-response","339","675729","0.0-9.0-1.0-0.37","662f798279ec5f7604eaaaa0","","","","","","2525","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","37","","","","","","","","","","","","","",""
"html-keyboard-response","340","676497","0.0-9.0-1.0-1.37","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","37","1","0","","","","","","","","","","","",""
"html-keyboard-response","341","677260","0.0-9.0-1.0-2.37","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","37","","","1","","","","","","","","","","",""
"html-keyboard-response","342","678275","0.0-9.0-1.0-3.37","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","37","","","1","0","","","","","","","","","",""
"html-keyboard-response","343","679039","0.0-9.0-1.0-4.37","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","37","1","0","","","","","","","","","","","",""
"html-keyboard-response","344","679805","0.0-9.0-1.0-5.37","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","37","","","1","","","","","","","","","","",""
"html-keyboard-response","345","680815","0.0-9.0-1.0-6.37","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","37","1","0","1","0","0","0","4","0","0.304943011171892","0.15","0.513610121649457","0.796959506607418","0.15","0"
"html-keyboard-response","346","683091","0.0-9.0-1.0-0.38","662f798279ec5f7604eaaaa0","","","","","","2115","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","38","","","","","","","","","","","","","",""
"html-keyboard-response","347","683848","0.0-9.0-1.0-1.38","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","38","1","2","","","","","","","","","","","",""
"html-keyboard-response","348","684610","0.0-9.0-1.0-2.38","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","38","","","2","","","","","","","","","","",""
"html-keyboard-response","349","685622","0.0-9.0-1.0-3.38","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","38","","","2","0","","","","","","","","","",""
"html-keyboard-response","350","686385","0.0-9.0-1.0-4.38","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","38","1","2","","","","","","","","","","","",""
"html-keyboard-response","351","687151","0.0-9.0-1.0-5.38","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","38","","","2","","","","","","","","","","",""
"html-keyboard-response","352","688163","0.0-9.0-1.0-6.38","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","38","1","2","2","0","3","1","1","2","0.299365262738343","0.15","0.523330115496185","0.801396295730308","0.15469794309418","0"
"html-keyboard-response","353","689963","0.0-9.0-1.0-0.39","662f798279ec5f7604eaaaa0","","","","","","1643","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","39","","","","","","","","","","","","","",""
"html-keyboard-response","354","690720","0.0-9.0-1.0-1.39","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","39","0","3","","","","","","","","","","","",""
"html-keyboard-response","355","691482","0.0-9.0-1.0-2.39","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","39","","","3","","","","","","","","","","",""
"html-keyboard-response","356","692500","0.0-9.0-1.0-3.39","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","39","","","3","1","","","","","","","","","",""
"html-keyboard-response","357","693263","0.0-9.0-1.0-4.39","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","39","0","3","","","","","","","","","","","",""
"html-keyboard-response","358","694022","0.0-9.0-1.0-5.39","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","39","","","3","","","","","","","","","","",""
"html-keyboard-response","359","695038","0.0-9.0-1.0-6.39","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","39","0","3","3","1","4","0","3","4","0.30416938756927","0.176683565378084","0.533500440965021","0.789606242497543","0.15","0"
"html-keyboard-response","360","698192","0.0-9.0-1.0-0.40","662f798279ec5f7604eaaaa0","","","","","","2998","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","40","","","","","","","","","","","","","",""
"html-keyboard-response","361","698953","0.0-9.0-1.0-1.40","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","40","0","1","","","","","","","","","","","",""
"html-keyboard-response","362","699716","0.0-9.0-1.0-2.40","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","40","","","2","","","","","","","","","","",""
"html-keyboard-response","363","700727","0.0-9.0-1.0-3.40","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","40","","","2","0","","","","","","","","","",""
"html-keyboard-response","364","701485","0.0-9.0-1.0-4.40","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","40","0","1","","","","","","","","","","","",""
"html-keyboard-response","365","702249","0.0-9.0-1.0-5.40","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","40","","","2","","","","","","","","","","",""
"html-keyboard-response","366","703261","0.0-9.0-1.0-6.40","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person2.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","40","0","1","2","0","1","0","1","0","0.343797561665719","0.152894745031845","0.541658211991952","0.80319071377868","0.15","0"
"html-keyboard-response","367","704348","0.0-9.0-1.0-0.41","662f798279ec5f7604eaaaa0","","","","","","931","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","41","","","","","","","","","","","","","",""
"html-keyboard-response","368","705101","0.0-9.0-1.0-1.41","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","41","1","0","","","","","","","","","","","",""
"html-keyboard-response","369","705853","0.0-9.0-1.0-2.41","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","41","","","1","","","","","","","","","","",""
"html-keyboard-response","370","706868","0.0-9.0-1.0-3.41","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","41","","","1","0","","","","","","","","","",""
"html-keyboard-response","371","707629","0.0-9.0-1.0-4.41","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","41","1","0","","","","","","","","","","","",""
"html-keyboard-response","372","708393","0.0-9.0-1.0-5.41","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","41","","","1","","","","","","","","","","",""
"html-keyboard-response","373","709410","0.0-9.0-1.0-6.41","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","41","1","0","1","0","0","0","1","0","0.373570088078504","0.154614186343307","0.552846633533668","0.807447064078068","0.15","0"
"html-keyboard-response","374","711399","0.0-9.0-1.0-0.42","662f798279ec5f7604eaaaa0","","","","","","1833","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","42","","","","","","","","","","","","","",""
"html-keyboard-response","375","712151","0.0-9.0-1.0-1.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","42","0","4","","","","","","","","","","","",""
"html-keyboard-response","376","712903","0.0-9.0-1.0-2.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","42","","","0","","","","","","","","","","",""
"html-keyboard-response","377","713918","0.0-9.0-1.0-3.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","42","","","0","1","","","","","","","","","",""
"html-keyboard-response","378","714684","0.0-9.0-1.0-4.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","42","0","4","","","","","","","","","","","",""
"html-keyboard-response","379","715450","0.0-9.0-1.0-5.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","42","","","0","","","","","","","","","","",""
"html-keyboard-response","380","716453","0.0-9.0-1.0-6.42","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","42","0","4","0","1","4","0","4","0","0.388597392881504","0.185310875439201","0.590967603322544","0.779877601584252","0.15","0"
"html-keyboard-response","381","717971","0.0-9.0-1.0-0.43","662f798279ec5f7604eaaaa0","","","","","","1363","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","43","","","","","","","","","","","","","",""
"html-keyboard-response","382","718738","0.0-9.0-1.0-1.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","43","1","0","","","","","","","","","","","",""
"html-keyboard-response","383","719498","0.0-9.0-1.0-2.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","43","","","1","","","","","","","","","","",""
"html-keyboard-response","384","720506","0.0-9.0-1.0-3.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","43","","","1","0","","","","","","","","","",""
"html-keyboard-response","385","721269","0.0-9.0-1.0-4.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","43","1","0","","","","","","","","","","","",""
"html-keyboard-response","386","722029","0.0-9.0-1.0-5.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","43","","","1","","","","","","","","","","",""
"html-keyboard-response","387","723044","0.0-9.0-1.0-6.43","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","43","1","0","1","0","0","1","1","0","0.348348683358153","0.174776927500355","0.583825060587516","0.795290700514088","0.159718592213453","0"
"html-keyboard-response","388","724569","0.0-9.0-1.0-0.44","662f798279ec5f7604eaaaa0","","","","","","1368","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","44","","","","","","","","","","","","","",""
"html-keyboard-response","389","725333","0.0-9.0-1.0-1.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","44","0","3","","","","","","","","","","","",""
"html-keyboard-response","390","726097","0.0-9.0-1.0-2.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","44","","","3","","","","","","","","","","",""
"html-keyboard-response","391","727112","0.0-9.0-1.0-3.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","44","","","3","1","","","","","","","","","",""
"html-keyboard-response","392","727874","0.0-9.0-1.0-4.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","44","0","3","","","","","","","","","","","",""
"html-keyboard-response","393","728637","0.0-9.0-1.0-5.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","44","","","3","","","","","","","","","","",""
"html-keyboard-response","394","729648","0.0-9.0-1.0-6.44","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","44","0","3","3","1","4","0","3","2","0.373000555312735","0.15","0.636718666104272","0.770879277899996","0.15","0"
"html-keyboard-response","395","730618","0.0-9.0-1.0-0.45","662f798279ec5f7604eaaaa0","","","","","","811","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","45","","","","","","","","","","","","","",""
"html-keyboard-response","396","731377","0.0-9.0-1.0-1.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","45","1","0","","","","","","","","","","","",""
"html-keyboard-response","397","732142","0.0-9.0-1.0-2.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","45","","","0","","","","","","","","","","",""
"html-keyboard-response","398","733151","0.0-9.0-1.0-3.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","45","","","0","0","","","","","","","","","",""
"html-keyboard-response","399","733914","0.0-9.0-1.0-4.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","45","1","0","","","","","","","","","","","",""
"html-keyboard-response","400","734667","0.0-9.0-1.0-5.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","45","","","0","","","","","","","","","","",""
"html-keyboard-response","401","735679","0.0-9.0-1.0-6.45","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","45","1","0","0","0","1","0","4","0","0.352630947396823","0.15","0.622356164065661","0.759936142258663","0.154954214325601","0"
"html-keyboard-response","402","737626","0.0-9.0-1.0-0.46","662f798279ec5f7604eaaaa0","","","","","","1790","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","46","","","","","","","","","","","","","",""
"html-keyboard-response","403","738393","0.0-9.0-1.0-1.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","46","1","3","","","","","","","","","","","",""
"html-keyboard-response","404","739159","0.0-9.0-1.0-2.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","46","","","4","","","","","","","","","","",""
"html-keyboard-response","405","740174","0.0-9.0-1.0-3.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","46","","","4","0","","","","","","","","","",""
"html-keyboard-response","406","740936","0.0-9.0-1.0-4.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","46","1","3","","","","","","","","","","","",""
"html-keyboard-response","407","741703","0.0-9.0-1.0-5.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","46","","","4","","","","","","","","","","",""
"html-keyboard-response","408","742720","0.0-9.0-1.0-6.46","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","46","1","3","4","0","3","1","4","3","0.364678416484327","0.15","0.61732745550177","0.804708659911766","0.15","0"
"html-keyboard-response","409","744249","0.0-9.0-1.0-0.47","662f798279ec5f7604eaaaa0","","","","","","1371","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","47","","","","","","","","","","","","","",""
"html-keyboard-response","410","745016","0.0-9.0-1.0-1.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","47","0","2","","","","","","","","","","","",""
"html-keyboard-response","411","745776","0.0-9.0-1.0-2.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","47","","","2","","","","","","","","","","",""
"html-keyboard-response","412","746789","0.0-9.0-1.0-3.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","47","","","2","0","","","","","","","","","",""
"html-keyboard-response","413","747551","0.0-9.0-1.0-4.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","47","0","2","","","","","","","","","","","",""
"html-keyboard-response","414","748315","0.0-9.0-1.0-5.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","47","","","2","","","","","","","","","","",""
"html-keyboard-response","415","749329","0.0-9.0-1.0-6.47","662f798279ec5f7604eaaaa0","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","47","0","2","2","0","3","1","2","3","0.383377968427654","0.150269747626729","0.623906328108896","0.754315967613768","0.15","0"
"html-keyboard-response","416","751629","0.0-9.0-1.0-0.48","662f798279ec5f7604eaaaa0","","","","","","2144","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","48","","","","","","","","","","","","","",""
"html-keyboard-response","417","752383","0.0-9.0-1.0-1.48","662f798279ec5f7604eaaaa0","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","48","1","3","","","","","","","","","","","",""
